age,workclass,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
55,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
42,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,1887,40,United-States,>50K
41,Private,9,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
22,Private,12,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K
22,Private,12,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
31,Private,12,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K
37,Private,9,Never-married,Other-service,Unmarried,Black,Male,0,0,40,United-States,<=50K
23,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
47,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
29,Private,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
53,Local-gov,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
41,Private,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
48,Private,12,Married-civ-spouse,Sales,Husband,White,Male,0,1902,40,United-States,>50K
37,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,<=50K
59,Self-emp-inc,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
43,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,40,United-States,>50K
18,Private,6,Never-married,Farming-fishing,Own-child,White,Male,0,0,27,United-States,<=50K
21,Private,10,Never-married,Other-service,Not-in-family,White,Female,0,0,25,United-States,<=50K
24,Private,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
29,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,>50K
33,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
33,Unknown,7,Separated,Unknown,Unmarried,Black,Female,0,0,53,United-States,<=50K
21,Unknown,10,Married-civ-spouse,Unknown,Wife,Black,Female,2105,0,20,United-States,<=50K
40,Private,7,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,37,Other,<=50K
20,Private,10,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,<=50K
57,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1672,45,United-States,<=50K
40,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,>50K
60,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
73,Private,9,Widowed,Other-service,Not-in-family,White,Female,0,0,37,United-States,<=50K
23,Private,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,1887,40,United-States,>50K
39,Private,2,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,70,Other,<=50K
20,Private,10,Never-married,Sales,Own-child,White,Male,0,0,25,United-States,<=50K
23,Self-emp-not-inc,6,Never-married,Craft-repair,Not-in-family,White,Male,0,0,60,United-States,<=50K
31,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
54,Private,9,Never-married,Adm-clerical,Own-child,White,Female,2174,0,40,United-States,<=50K
29,Private,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,<=50K
49,Local-gov,14,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
55,Unknown,4,Married-civ-spouse,Unknown,Husband,White,Male,2105,0,40,United-States,<=50K
34,Local-gov,9,Never-married,Craft-repair,Not-in-family,Other,Male,0,0,40,United-States,<=50K
41,State-gov,9,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,0,0,40,United-States,<=50K
47,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K
42,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
32,Private,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,Other,<=50K
50,Local-gov,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1977,40,United-States,>50K
42,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
18,Private,10,Never-married,Sales,Own-child,White,Female,0,0,10,United-States,<=50K
24,Private,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,<=50K
25,Private,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,Other,<=50K
25,Private,5,Married-spouse-absent,Adm-clerical,Unmarried,Other,Female,0,0,40,Other,<=50K
22,Private,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
24,Private,9,Never-married,Sales,Not-in-family,White,Female,0,0,48,United-States,<=50K
61,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
47,Private,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
20,Self-emp-not-inc,10,Never-married,Craft-repair,Not-in-family,White,Female,0,0,35,United-States,<=50K
39,Private,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
56,Unknown,12,Married-civ-spouse,Unknown,Husband,White,Male,0,0,20,United-States,<=50K
33,Private,6,Divorced,Craft-repair,Not-in-family,White,Male,0,0,35,Other,<=50K
27,Federal-gov,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,32,United-States,<=50K
33,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
41,Local-gov,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,55,United-States,<=50K
48,Self-emp-not-inc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
43,Private,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,<=50K
41,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
38,Private,4,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,50,Other,>50K
21,Private,10,Never-married,Other-service,Own-child,White,Female,0,0,30,United-States,<=50K
65,Private,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
45,Private,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,44,United-States,<=50K
68,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,10,United-States,<=50K
46,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
37,State-gov,12,Divorced,Protective-serv,Not-in-family,Black,Male,0,0,38,United-States,<=50K
73,Private,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
50,Private,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
54,Private,10,Widowed,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
59,Private,10,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,0,0,16,United-States,>50K
26,Private,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
33,Self-emp-not-inc,13,Married-civ-spouse,Sales,Own-child,White,Male,0,0,20,United-States,<=50K
32,Private,15,Married-civ-spouse,Sales,Husband,White,Male,4508,0,40,Unknown,<=50K
31,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
21,Self-emp-not-inc,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,30,United-States,<=50K
24,Private,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
38,Private,10,Divorced,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States,<=50K
22,Unknown,10,Never-married,Unknown,Not-in-family,White,Male,0,0,44,United-States,<=50K
44,Self-emp-inc,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,60,Other,<=50K
41,Unknown,11,Married-civ-spouse,Unknown,Husband,White,Male,0,2415,12,United-States,>50K
27,Private,6,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
23,Private,12,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
22,Private,11,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K
56,Federal-gov,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,50,United-States,<=50K
44,Private,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,70,United-States,>50K
41,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
46,Federal-gov,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,Unknown,<=50K
50,Private,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,>50K
37,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
58,Private,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
42,Local-gov,14,Separated,Exec-managerial,Unmarried,Black,Male,0,0,45,United-States,>50K
18,Private,9,Never-married,Sales,Other-relative,White,Female,1055,0,30,United-States,<=50K
34,Private,12,Married-civ-spouse,Sales,Husband,Black,Male,0,1902,50,United-States,>50K
33,Private,3,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,40,Other,<=50K
20,Unknown,10,Never-married,Unknown,Own-child,White,Female,0,0,10,United-States,<=50K
31,Unknown,9,Never-married,Unknown,Own-child,Other,Male,0,0,40,United-States,<=50K
61,Private,12,Divorced,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K
46,Local-gov,9,Married-civ-spouse,Protective-serv,Husband,White,Male,5013,0,50,United-States,<=50K
25,Private,7,Separated,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
36,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,>50K
28,Private,9,Divorced,Tech-support,Own-child,Other,Female,0,0,40,United-States,<=50K
33,Private,10,Divorced,Sales,Not-in-family,White,Female,0,0,25,United-States,<=50K
20,Private,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,25,United-States,<=50K
46,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1672,50,United-States,<=50K
64,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,25,United-States,<=50K
26,Private,10,Never-married,Sales,Not-in-family,White,Female,0,0,37,United-States,<=50K
23,Private,10,Never-married,Handlers-cleaners,Unmarried,Other,Female,0,0,35,United-States,<=50K
23,Private,10,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,<=50K
21,Private,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
29,Private,11,Never-married,Priv-house-serv,Own-child,White,Female,0,0,40,United-States,<=50K
30,Private,7,Never-married,Sales,Unmarried,White,Female,0,0,8,United-States,<=50K
38,Private,9,Never-married,Other-service,Own-child,Black,Male,0,0,40,United-States,<=50K
68,Self-emp-not-inc,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
31,Local-gov,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,72,United-States,<=50K
36,Private,12,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,50,United-States,<=50K
22,Private,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
53,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,48,United-States,>50K
26,Private,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,80,United-States,<=50K
25,Private,9,Separated,Other-service,Unmarried,Black,Male,0,0,40,United-States,<=50K
19,Private,10,Never-married,Sales,Own-child,White,Male,0,0,36,United-States,<=50K
33,Private,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
37,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,60,United-States,>50K
46,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
66,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
28,Private,10,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K
35,Private,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
27,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,<=50K
45,Private,4,Married-civ-spouse,Other-service,Husband,Other,Male,0,0,36,Other,<=50K
62,Private,11,Separated,Priv-house-serv,Not-in-family,Black,Female,0,0,20,United-States,<=50K
46,Private,9,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States,>50K
50,Private,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
24,Private,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
45,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
30,Local-gov,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
59,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
55,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
50,Local-gov,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1740,48,United-States,<=50K
22,Federal-gov,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,10,United-States,<=50K
33,Private,9,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
53,Private,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States,<=50K
54,Private,9,Never-married,Other-service,Other-relative,White,Female,0,0,20,Other,<=50K
59,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
29,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States,<=50K
31,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Other,<=50K
65,Local-gov,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,35,United-States,<=50K
39,Private,10,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
32,Private,9,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
59,Private,4,Never-married,Other-service,Other-relative,White,Male,0,0,32,United-States,<=50K
34,Private,12,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
38,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
28,Private,6,Never-married,Farming-fishing,Other-relative,White,Male,0,0,35,Other,<=50K
28,Unknown,9,Married-civ-spouse,Unknown,Other-relative,White,Male,0,0,16,United-States,<=50K
75,Unknown,13,Married-civ-spouse,Unknown,Husband,White,Male,0,0,6,United-States,<=50K
39,Private,9,Divorced,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
50,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,<=50K
22,Private,9,Married-civ-spouse,Other-service,Own-child,White,Male,0,0,50,United-States,<=50K
39,Local-gov,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,42,United-States,<=50K
22,Private,9,Never-married,Adm-clerical,Not-in-family,Other,Female,0,0,40,United-States,<=50K
57,Self-emp-not-inc,6,Divorced,Exec-managerial,Own-child,White,Male,0,0,60,United-States,>50K
38,Local-gov,13,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,40,Other,<=50K
29,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,<=50K
43,Private,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,60,United-States,<=50K
46,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
47,Self-emp-inc,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,<=50K
36,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
44,Private,4,Separated,Other-service,Unmarried,White,Female,0,0,38,Other,<=50K
39,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,50,United-States,>50K
33,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,35,Other,<=50K
55,Private,10,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
41,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
52,Self-emp-not-inc,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K
50,Federal-gov,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,United-States,>50K
17,Private,6,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,10,United-States,<=50K
24,Private,10,Never-married,Sales,Not-in-family,Other,Female,0,0,50,Other,<=50K
64,Self-emp-inc,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
63,Private,9,Married-civ-spouse,Adm-clerical,Husband,Other,Male,2105,0,40,Other,<=50K
55,State-gov,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,43,United-States,>50K
46,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,41,United-States,>50K
23,Private,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,60,United-States,<=50K
41,Private,9,Widowed,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
55,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
33,Private,13,Divorced,Prof-specialty,Unmarried,White,Female,0,323,40,United-States,<=50K
46,Private,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,>50K
20,Private,9,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,35,Other,<=50K
28,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
48,Local-gov,11,Married-civ-spouse,Protective-serv,Husband,Other,Male,0,0,40,United-States,<=50K
38,Private,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,55,United-States,>50K
61,Self-emp-not-inc,9,Widowed,Other-service,Other-relative,White,Female,0,0,40,United-States,<=50K
59,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
69,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,10,United-States,<=50K
56,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,<=50K
57,Private,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K
33,Private,9,Divorced,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
33,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
41,Private,6,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,30,United-States,<=50K
45,Private,10,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
20,Unknown,10,Never-married,Unknown,Own-child,White,Male,0,0,40,United-States,<=50K
